,track_id,track_name,track_explicit,track_popularity,album_name,album_release_date_precision,artist_name,audio_acousticness,audio_danceability,audio_duration_ms,audio_energy,audio_instrumentalness,audio_key_1,audio_liveness,audio_loudness,audio_mode_1,audio_speechiness,audio_tempo,audio_time_signature,audio_valence,pitch_0,pitch_1,pitch_2,pitch_3,pitch_4,pitch_5,pitch_6,pitch_7,pitch_8,pitch_9,pitch_10,pitch_11,timbre_0,timbre_1,timbre_2,timbre_3,timbre_4,timbre_5,timbre_6,timbre_7,timbre_8,timbre_9,timbre_10,timbre_11,day,month,year
65,3jfr0TF6DQcOLat8gGn7E2,Do I Wanna Know?,False,0,AM,day,Arctic Monkeys,186.0,548.0,272394,532.0,0.000263,5,217.0,-7596.0,1,0.0323,85.03,4,405.0,0.41876670716889436,0.34507047387606304,0.3811555285540704,0.4210935601458083,0.4563791008505472,0.4470461725394898,0.32274726609963533,0.5164374240583237,0.352177399756987,0.29059295261239376,0.2953523693803158,0.24001458080194418,47.469382746050954,7.835729040097205,13.297007290400959,-5.606972053462941,-0.2534860267314711,-19.48145808019443,-2.5583742405832313,1.5133061968408263,-4.277003645200481,1.725356014580803,-10.23533049817739,-1.068975698663427,9,9,2013
66,2LlvrdnLa3XbB1b4jYuCnl,R U Mine?,False,0,AM,day,Arctic Monkeys,0.00616,288.0,201726,758.0,0.0,6,303.0,-5692.0,0,0.0371,97094.0,4,619.0,0.47366309341500784,0.6023598774885143,0.3862741194486985,0.2380612557427258,0.2649770290964777,0.272531393568147,0.47960643185298596,0.26652220520673825,0.23029249617151573,0.29440275650842235,0.24079326186830008,0.3742588055130167,51.996840735068886,35.03655589586528,10.417849923430321,-16.172232771822333,3.1746539050535945,-26.012431852986193,2.3243583460949497,6.4302419601837695,-7.0146401225114845,3.577787136294025,-9.302882082695241,-0.4070015313935677,9,9,2013
67,0NdTUS4UiNYCNn5FgVqKQY,Snap Out Of It,False,72,AM,day,Arctic Monkeys,249.0,728.0,193030,638.0,0.0,5,116.0,-6455.0,0,0.0336,130014.0,4,872.0,0.467022491349481,0.485846020761246,0.29765051903114187,0.3915536332179932,0.3699048442906577,0.5840034602076126,0.3401020761245672,0.3487422145328722,0.4269757785467126,0.29987024221453307,0.4150138408304501,0.24992560553633222,48.92374567474047,13.441015570934262,5.202650519031134,-1.599384083044982,26.494899653979232,-18.27244809688582,3.6474913494809704,3.6737733564013846,-11.622607266435983,0.9584515570934272,-9.599044982698961,-2.3778148788927327,9,9,2013
68,3px2rAPu74ltbkf9eZsZ8h,Emperor's New Clothes,False,67,Death of a Bachelor,day,Panic! At The Disco,0.00302,562.0,158667,904.0,0.0,1,0.0433,-4947.0,1,0.0807,94481.0,4,651.0,0.47821265377855837,0.5533567662565901,0.35578207381370813,0.46353954305799644,0.3596291739894549,0.45642355008787344,0.4386537785588752,0.33653954305799677,0.41870650263620407,0.3790000000000004,0.49549033391915703,0.39190861159929696,51.423121265377816,84.50677328646749,13.91843409490334,-12.51834797891037,16.177042179261885,-21.021233743409496,1.243873462214411,5.172485061511422,-12.485676625659055,3.829407732864677,-13.335316344463969,-2.4517398945518476,15,1,2016
69,3n3Ppam7vgaVa1iaRUc9Lp,Mr. Brightside,False,64,Hot Fuss,day,The Killers,0.00119,355.0,222200,918.0,0.0,1,0.0971,-4.36,1,0.0746,148114.0,4,0.24,0.4230314232902032,0.7146081330868768,0.33178558225508314,0.34061922365988856,0.2593733826247688,0.4017929759704252,0.4781293900184841,0.31327726432532405,0.3929260628465804,0.2809260628465804,0.37872643253234756,0.2902218114602586,53.88419593345658,47.327057301293905,19.583870609981528,-18.27322365988906,8.269323475046209,-29.770312384473197,-4.143062846580406,1.451737523105361,-8.780142329020334,2.29867652495379,-9.638804066543447,-8.832377079482436,15,6,2004
70,3yelVZf4p9wDpWjPav5mOn,Rescue Me,False,51,AMERICA,day,Thirty Seconds To Mars,0.00825,478.0,217960,676.0,0.0,11,0.0583,-6155.0,0,0.0708,148039.0,4,416.0,0.37972598870056495,0.39421045197740134,0.47874011299435,0.220069209039548,0.27030508474576304,0.2202175141242937,0.41138841807909643,0.4087288135593225,0.2894223163841808,0.36898587570621466,0.25505932203389836,0.4275197740112995,49.95073587570622,55.62643220338989,31.91692937853108,-1.8767485875706187,19.65966101694916,-26.327241525423695,4.878701977401132,4.38890960451977,-14.078129943502828,-0.3932387005649716,-10.016187853107324,-2.7489576271186444,6,4,2018
71,0jqK7sGTLsHPkQrrcrGuKD,Still Waiting,True,67,Does This Look Infected?,day,Sum 41,0.00105,431.0,158733,0.95,3.63e-05,7,272.0,-4918.0,1,0.26,191936.0,4,0.56,0.5715996677740866,0.4649019933554819,0.4003338870431891,0.3505083056478406,0.4706378737541532,0.35668604651162783,0.5152358803986716,0.5783970099667779,0.4533156146179405,0.43333720930232583,0.38922923588039865,0.5252342192691025,52.24412126245843,59.588136212624605,10.468538205980062,-13.530558139534879,8.577990033222589,-28.621210963455134,0.9424152823920267,3.959282392026579,-2.020749169435213,7.169171096345516,-8.73743355481727,1.646279069767443,1,1,2002
72,5YEHrYUjG9e0VPQLCp6vGo,Misery Business,False,58,Tickets To My Downfall (SOLD OUT Deluxe),day,Machine Gun Kelly,0.000674,461.0,201176,867.0,0.0,11,371.0,-3586.0,1,152.0,170015.0,4,717.0,0.6280483221476509,0.6701073825503356,0.35530067114093944,0.4119838926174497,0.3701422818791947,0.382186577181208,0.4819020134228186,0.3131718120805368,0.3982671140939601,0.30450335570469783,0.32801744966442953,0.46683087248322125,53.18650067114095,50.74975436241609,-17.06290604026845,-17.11912885906037,7.699485906040276,-32.92415436241612,-0.827868456375838,1.7572657718120808,-3.3571973154362458,6.928504697986572,-11.790279194630848,-8.078198657718126,29,9,2020
73,6PxNpy8jOjyZ8aGCD58LpW,acting like that (feat. Machine Gun Kelly),True,59,acting like that (feat. Machine Gun Kelly),day,YUNGBLUD,6.98e-05,522.0,191067,0.9,0.0,0,0.3,-2631.0,0,0.0719,160.01,4,579.0,0.5534058154235142,0.6296030341340081,0.4659873577749687,0.4166333754740832,0.3715372945638433,0.38100126422250297,0.37282174462705464,0.430299620733249,0.33693046776232594,0.3619051833122628,0.4221643489254109,0.28553223767383035,54.02158280657385,53.18794943109986,1.9849835651074486,-5.6682730720606855,15.056372945638437,-38.000335018963334,18.332152970922863,-2.4273742098609286,-12.230627054361573,5.997073324905183,-10.922519595448813,-7.764184576485457,2,12,2020
74,2f05boG7kunkUFOeEUyEGY,One Cup of Happiness,True,31,L.P.O.M.,day,Little Pieces of Marmelade,0.000728,483.0,171619,699.0,179.0,5,315.0,-4683.0,0,0.0501,99945.0,4,568.0,0.5974636174636176,0.4895530145530144,0.3187130977130977,0.361180873180873,0.2992203742203744,0.35675675675675705,0.3008939708939709,0.45150935550935545,0.30110187110187125,0.29383367983367986,0.3814781704781707,0.2995904365904368,52.70162785862786,65.22113097713094,21.908683991683993,-9.034661122661122,-22.003245322245306,-18.8887609147609,-8.963214137214134,-0.6373513513513515,-17.850486486486474,-3.366234927234928,-8.69580873180874,1.6584469854469857,11,12,2020
75,6HsiwlCqhhlMjYr8rTrR1c,Akane,False,19,L.P.O.M.,day,Little Pieces of Marmelade,197.0,388.0,250312,385.0,0.0131,0,253.0,-5686.0,1,0.0293,114833.0,3,0.0435,0.5720311958405541,0.24226169844020817,0.1947556325823226,0.21915771230502612,0.45587694974003456,0.27057365684575396,0.1527521663778163,0.23925649913344896,0.22162564991334474,0.3632911611785094,0.1344142114384749,0.42620970537261715,48.31036221837087,-10.242675909878681,10.547461005199308,-12.965409012131705,-2.0849913344887336,-20.043346620450624,-2.610048526863086,-2.9251975736568463,-8.324863084922006,-5.204915077989605,-9.394786828422873,-8.69568110918544,11,12,2020
76,6K0aUxmqt6Y0pHdFoAiNT5,trying,False,33,hypnagogia,day,brakence,817.0,469.0,227988,541.0,0.0,10,221.0,-8487.0,0,518.0,143726.0,4,387.0,0.4399412416851439,0.5024412416851445,0.28057871396895795,0.3933935698447892,0.28510643015521053,0.4159356984478937,0.40645343680709506,0.29385033259423493,0.39749889135255,0.26213968957871414,0.3872350332594235,0.23870066518847022,44.12194567627493,-34.66345565410198,-24.72501219512194,-23.869946784922387,32.472109756097566,-22.145076496674044,-15.727056541019955,-2.5367960088691794,-4.723138580931269,0.82980820399113,-12.550615299334813,-1.7352039911308197,27,4,2018
77,1XnnLXcvFd21B25H4IHEIY,fwb,True,52,punk2,day,brakence,149.0,697.0,137752,544.0,0.0,11,745.0,-7109.0,1,501.0,169252.0,4,833.0,0.43116330275229364,0.6478642201834863,0.30255779816513767,0.42911376146789,0.34225871559633025,0.2391174311926605,0.25334862385321105,0.22479816513761466,0.2777247706422019,0.20390642201834852,0.2338899082568809,0.3160385321100918,47.45696146788989,45.05146605504587,-34.64514678899086,-20.04732477064218,33.676864220183504,-6.788201834862383,-14.699799999999993,3.45517247706422,-5.310634862385321,6.546755963302749,-21.345860550458678,2.950245871559632,1,7,2020
78,5fr1gqzvwrPrGS76ltBsFK,rosier/punk2,True,54,punk2,day,brakence,654.0,521.0,222493,254.0,0.0,2,427.0,-13554.0,1,407.0,115.65,4,0.55,0.26949443757725583,0.3936736711990108,0.37538195302843025,0.23304326328801,0.3999196538936961,0.23920024721878874,0.3673695920889984,0.3423770086526574,0.27102348578491925,0.3559270704573544,0.20165018541409166,0.2867008652657603,36.999107540173036,19.023793572311494,-22.66743881334982,-24.210458590852944,40.26288627935722,-16.159131025957954,-23.927972805933273,2.86151668726823,-5.094369592088999,4.873203955500621,-13.263050679851656,7.1261347342398045,1,7,2020
79,2jvXg9Sfn5pe0ejARs5wGi,prozac,True,46,punk2,day,brakence,251.0,715.0,188793,582.0,0.0,11,836.0,-7863.0,0,364.0,98.5,4,642.0,0.5058949416342409,0.4559066147859918,0.3303981841763942,0.25564850843060977,0.3325771725032424,0.263616083009079,0.3532036316472114,0.40635538261997395,0.29565239948119343,0.38786381322957186,0.26671465629053187,0.3565097276264593,45.12484565499346,52.39818677042805,-2.279946822308687,-8.499870298313871,31.708989623865115,-17.249953307392992,-16.624289234760045,-0.26427756160830046,-7.199499351491571,3.967876783398189,-13.167880674448773,1.9462062256809325,1,7,2020
80,6GVW5k7CvUbUCt10bSUIIW,ginger tea,True,49,punk2,day,brakence,196.0,437.0,177588,451.0,0.0,5,0.21,-12991.0,1,0.0602,144494.0,5,316.0,0.5319590909090917,0.4785515151515155,0.4076893939393937,0.2436242424242426,0.34611212121212115,0.33742272727272765,0.18025454545454545,0.26604242424242386,0.1809363636363637,0.27319696969696966,0.22351666666666653,0.2795818181818182,40.86077121212122,48.45301666666666,-4.872701515151517,-11.568834848484858,28.693818181818184,-20.740572727272742,-10.219540909090938,-1.176625757575762,-14.898322727272747,1.4917484848484857,-11.412774242424247,2.831439393939396,1,7,2020
81,4po22h0QrYpOz9IRoX2aft,brakence 2.0 freestyle (feat. Majent),True,42,punk2,day,brakence,211.0,592.0,161438,406.0,0.000164,8,0.0966,-13259.0,1,347.0,96.76,4,183.0,0.5590130813953491,0.5619156976744185,0.29771802325581415,0.2655668604651161,0.27418604651162765,0.29144476744186065,0.29495494186046467,0.39541715116279025,0.34776162790697673,0.33855523255813946,0.29796220930232525,0.2432267441860465,38.60078779069765,-14.146922965116293,-66.7051482558139,-20.87919622093024,16.19367005813953,-20.246603197674403,-2.9116729651162814,6.499376453488378,-3.007375,3.055501453488363,-20.13509156976744,-1.7200116279069773,1,7,2020
82,7HJIsMRaspjB0Dvi2qzOgp,sauceintherough - bonus track,True,49,punk2,day,brakence,167.0,0.74,113032,463.0,0.0,11,147.0,-6718.0,0,0.38,77547.0,4,734.0,0.40863915094339653,0.51902358490566,0.42819103773584943,0.2788702830188677,0.3662311320754717,0.27115801886792434,0.35928773584905693,0.2629622641509434,0.22754481132075483,0.27293632075471724,0.19269103773584895,0.3488325471698114,46.630877358490544,46.442134433962266,-0.8154386792452831,-7.248094339622636,38.912459905660356,-10.370742924528319,-1.9152570754717015,2.7952452830188683,-15.600731132075484,4.3266179245283025,-17.76605660377359,5.01219103773585,1,7,2020
83,7jjnn6K7p5MgOFuqLypAcM,PILL BREAKER (feat. blackbear & Machine Gun Kelly),True,61,Pegasus: Neon Shark vs Pegasus Presented By Travis Barker (Deluxe),day,Trippie Redd,16.0,527.0,177059,0.79,0.0,2,0.37,-6268.0,1,0.0788,153034.0,3,236.0,0.4775895865237372,0.5659709035222057,0.4089448698315469,0.25165849923430306,0.2892756508422667,0.22389739663093403,0.3494977029096476,0.3272618683001532,0.3009494640122511,0.3769295558958654,0.275457886676876,0.3636370597243489,49.53153751914245,43.18158958652368,-0.5230214395099506,-13.917018376722815,18.90678101071977,-25.44502297090353,1.4436079632465557,0.5798085758039816,-16.570269525268003,1.3847335375191416,-9.286736600306279,-10.090805513016846,19,2,2021
84,3VAwH0vRDwvKl8jRVnQU0w,GERONIMO (feat. Chino Moreno),True,47,Pegasus: Neon Shark vs Pegasus Presented By Travis Barker (Deluxe),day,Trippie Redd,0.000628,431.0,179201,782.0,0.000819,9,0.0478,-3623.0,1,0.0333,113968.0,4,261.0,0.3480399201596809,0.6282814371257484,0.5097465069860276,0.2294491017964069,0.2499001996007984,0.1819540918163674,0.29449900199600804,0.17964271457085856,0.26184031936127744,0.38536526946107763,0.23539520958083834,0.23950499001996023,53.682532934131764,48.077119760479015,11.66749101796407,-16.094892215568844,5.345207584830333,-33.176850299401195,3.3706267465069866,-1.5348283433133723,-5.089295409181636,2.1006347305389226,-8.442666666666662,-1.999732534930138,19,2,2021
85,0yFfjXtSDkr81WVAPPS1Q4,RED SKY (feat. Machine Gun Kelly),True,53,Pegasus: Neon Shark vs Pegasus Presented By Travis Barker (Deluxe),day,Trippie Redd,0.0249,472.0,152149,769.0,0.0,7,239.0,-4198.0,1,0.0419,159999.0,4,587.0,0.5160642023346299,0.31994552529182874,0.29134046692607013,0.18047470817120606,0.30391439688715977,0.21901556420233473,0.4096225680933853,0.47859533073929983,0.28491828793774315,0.3931926070038912,0.28439494163424134,0.5334630350194556,51.99547665369656,31.810315175097266,0.34707003891050625,-9.789607003891048,18.472852140077816,-32.50146108949419,0.6872548638132328,-6.09340661478599,-10.561029182879373,0.7711498054474711,-9.193001945525287,-1.5881361867704287,19,2,2021
86,6coKWDju9pNBRXdno3p1sa,Mamma Non Mi Parla,True,37,Mamma Non Mi Parla,day,NASKA,0.000519,0.42,169765,947.0,0.0,11,0.0905,-3277.0,1,172.0,84.72,4,334.0,0.5606184397163125,0.6028297872340428,0.34164680851063806,0.47702127659574395,0.4775574468085105,0.4787730496453898,0.5627773049645387,0.3774127659574468,0.4172283687943267,0.3176907801418443,0.36562269503546085,0.42364255319148936,53.84584964539013,48.305943262411354,12.16119716312057,-6.359896453900703,-2.0216042553191484,-26.423262411347515,12.703896453900713,-1.9963446808510652,-15.149031205673758,3.6265943262411384,-12.27090070921986,-2.977731914893615,29,1,2021
87,4nEYidcaoFBLj9veMFc0Qf,Flames (feat. Avril Lavigne),False,54,Internet Killed The Rockstar,day,MOD SUN,0.00316,0.54,151989,631.0,0.0,8,104.0,-4569.0,1,0.0336,84903.0,4,194.0,0.4802468354430382,0.3616265822784811,0.23184388185654028,0.39439662447257373,0.22036708860759485,0.23523839662447263,0.24137974683544305,0.41437341772151903,0.4286033755274263,0.2537088607594937,0.2764514767932489,0.17017932489451482,51.068732067510545,33.007337552742605,9.105145569620245,-7.334383966244722,20.02401687763714,-20.93729746835444,17.92430590717301,3.180263713080168,-4.310462025316455,2.352295358649789,-14.714835443037991,-1.6911708860759476,12,2,2021
88,7vXtuHrqgzQi58ihUO7L2d,Karma,True,60,Internet Killed The Rockstar,day,MOD SUN,0.0246,461.0,159394,825.0,0.0,8,224.0,-3583.0,1,115.0,198045.0,4,412.0,0.5587858508604209,0.48886806883365147,0.3591357552581261,0.5418718929254301,0.32639388145315484,0.42802103250478,0.3075372848948374,0.3785697896749525,0.38862523900573587,0.27243403441682595,0.37344550669216015,0.25938814531548765,53.1088585086042,83.8623250478011,26.667483747609943,-4.252021032504777,41.41893116634804,-27.87482217973231,15.088061185468462,4.928957934990439,-12.996871892925435,2.8874837476099415,-10.904393881453146,1.038686424474186,12,2,2021
89,1OJX5Rkvu0NfzIywy4Re9U,Betterman,False,45,Internet Killed The Rockstar,day,MOD SUN,0.00315,523.0,179363,957.0,0.0208,4,124.0,-3236.0,1,0.0633,162048.0,4,448.0,0.4689638205499281,0.5259175108538345,0.30262952243125896,0.4057858176555718,0.5914703328509409,0.34156874095513773,0.3103328509406657,0.24950940665701846,0.4557192474674383,0.4821490593342976,0.35336179450072336,0.3979840810419682,52.660024602026056,21.40123589001446,-0.20520839363241128,-2.2283053545586102,12.463463096960918,-36.67154703328509,24.045985528219948,-1.7120405209840823,-2.5375629522431282,4.138817655571637,-8.679791606367589,6.279848046309688,12,2,2021
90,4dNLIWXzl5QHgtmh1Iegxc,lovesong//slacker,True,37,lovesong//slacker,day,brakence,0.68,861.0,265427,501.0,0.0,5,0.19,-7265.0,0,474.0,123004.0,4,564.0,0.4900964912280696,0.5155122807017543,0.2827684210526313,0.3809885964912278,0.3067061403508776,0.42801666666666677,0.26113684210526306,0.29536578947368447,0.37327280701754323,0.2840605263157896,0.5027578947368414,0.3060552631578944,43.31451929824563,8.440347368421046,-75.28197719298247,-29.91546578947366,50.706896491228065,-15.957918421052652,-20.601722807017524,-1.8432675438596502,-9.110998245614036,5.995887719298233,-18.810002631578936,1.8147052631578942,22,8,2018
91,3lPn81PFyKvXiyHhlkwkQ4,Doomed,True,60,That's The Spirit,day,Bring Me The Horizon,0.00152,271.0,274133,903.0,1.5e-05,6,189.0,-4516.0,0,137.0,147159.0,4,0.22,0.4578015783540026,0.6391488162344983,0.424614430665163,0.3386505073280719,0.4147688838782408,0.4195107102593011,0.5627136414881617,0.37485794813979645,0.32296956031567087,0.3977418263810599,0.2775997745208567,0.3921544532130781,50.40739571589628,39.314960541149965,10.978756482525355,-7.118213077790293,15.06360541149945,-38.099441939120624,4.143692220969557,-0.20335625704622426,-10.852043968432907,0.023377677564824274,-7.066050732807211,-3.7023697857948146,11,9,2015
92,1KTJmfwrk5pYqsi9mkY3nT,True Friends,False,63,That's The Spirit,day,Bring Me The Horizon,0.000683,419.0,232320,938.0,0.0,7,114.0,-3.12,1,0.0837,160151.0,4,333.0,0.5070192307692304,0.5735820512820515,0.5671769230769229,0.3458333333333333,0.3340871794871796,0.37054230769230745,0.3240474358974358,0.45609487179487224,0.2988782051282053,0.403598717948718,0.34448974358974344,0.3143576923076924,54.07473076923082,77.72687051282054,20.56075641025642,-13.687733333333327,14.41204871794872,-29.67709743589742,0.7850589743589735,-1.1546756410256407,-11.349249999999989,3.2868961538461505,-8.042728205128203,-0.5852346153846149,11,9,2015
93,1wvs9V8xEJStRzx78lSNJK,Run,False,55,That's The Spirit,day,Bring Me The Horizon,0.00301,481.0,222760,938.0,0.000153,11,0.0859,-4759.0,0,0.0781,134962.0,4,357.0,0.39500375000000054,0.5011249999999998,0.4397424999999997,0.33797750000000015,0.5231749999999996,0.356765,0.5025799999999999,0.47076375000000015,0.3287212500000003,0.3274787499999998,0.2608949999999998,0.5195012500000004,50.87519875000001,26.147553749999993,13.230167499999999,-12.106728749999997,23.031708750000057,-38.51721374999997,9.665454999999998,-1.5366850000000003,-10.299795,0.9316749999999998,-6.308331250000002,-4.447038749999999,11,9,2015
94,1H5a6C6jqWN6XQI0Unq7W3,Oh No,False,55,That's The Spirit,day,Bring Me The Horizon,0.00626,505.0,301013,827.0,1.07e-05,0,112.0,-5517.0,1,0.0456,114987.0,4,0.0974,0.5827862595419852,0.5101994274809163,0.369396946564885,0.32885114503816804,0.5465333969465652,0.5517538167938927,0.4014713740458009,0.48263835877862604,0.26924236641221383,0.34059446564885465,0.18655152671755684,0.2779980916030537,48.93673568702293,21.41649999999997,0.5667499999999814,-19.439798664122094,19.0603578244275,-36.48201908396941,-0.9481259541984735,2.576857824427479,-7.378004770992355,1.190138358778626,-5.7531068702290105,-3.206623091603056,11,9,2015
95,1uA914Md6wsy9NDryyBypH,Man Of The Year,True,2,Legends Never Die,day,Juice WRLD,0.00584,621.0,136408,695.0,0.0,4,86.0,-5124.0,1,0.0911,173966.0,4,298.0,0.41968762677484794,0.4808782961460444,0.22446855983772823,0.29114401622718045,0.4138640973630832,0.24100405679513226,0.3785659229208923,0.33244016227180506,0.45263691683569984,0.3899472616632858,0.2559371196754564,0.2753427991886409,50.003890466531416,62.37567342799186,-2.022304259634884,-7.771758620689664,2.6614381338742383,-11.830754563894526,-0.439638945233266,1.5743306288032464,-7.922795131845844,2.7505354969574056,-13.049144016227183,-4.843563894523322,10,7,2020
96,4dVR8jBG0RQ7jbdi8GRkyd,i wanna slam my head against the wall,True,58,i wanna slam my head against the wall,day,glaive,0.0605,476.0,116551,816.0,0.0,5,107.0,-3412.0,1,139.0,182269.0,4,584.0,0.575397094430993,0.4819322033898307,0.40014527845036346,0.21826150121065369,0.2727602905569008,0.4627336561743337,0.3481041162227602,0.4903825665859568,0.32895399515738527,0.3830121065375303,0.3757966101694914,0.2795835351089589,52.39630266343828,53.68889104116221,-39.69329297820823,-25.700099273607744,28.261721549636803,-27.081276029055687,-8.953324455205813,2.5765496368038736,-11.986832929782095,2.8632300242130735,-13.311583535108953,-4.586152542372887,17,3,2021
97,4kFHZepxfNcgnR5TzY2Eqx,dnd,True,57,cypress grove,day,glaive,0.0517,618.0,137400,852.0,0.0,2,0.19,-3654.0,1,46.0,154684.0,4,629.0,0.38925604838709665,0.46780241935483896,0.4340060483870967,0.25428427419354854,0.4780161290322581,0.23010282258064504,0.3407741935483871,0.35972379032258067,0.29651008064516127,0.3843145161290321,0.25331854838709694,0.4185524193548386,52.889715725806504,100.2750967741935,-27.083647177419365,-22.76816330645161,25.964713709677405,-20.641427419354837,-12.456848790322585,3.52924193548387,-6.457540322580648,9.924048387096772,-15.500008064516127,-1.3545241935483865,19,11,2020
98,5PK7AzBXo9hiOWxxqkSC1S,cloak n dagger,True,54,cloak n dagger,day,glaive,0.0133,507.0,129000,852.0,0.0,1,0.0794,-3.34,1,0.0757,82501.0,4,429.0,0.4979531250000003,0.6274508928571427,0.29048214285714297,0.33268526785714264,0.2800915178571426,0.46927232142857106,0.37639955357142857,0.32983258928571446,0.47972544642857146,0.29443080357142826,0.3813995535714284,0.3116026785714289,53.15557142857146,73.57905133928573,-9.31407589285715,-18.95641964285713,34.422439732142855,-29.796982142857168,-2.8854598214285723,4.409455357142859,-21.35074776785714,3.611580357142856,-11.91911160714285,-4.8112834821428505,21,1,2021
99,6jRj5tzddShW6JVEktRePw,arsenic,False,49,arsenic,day,glaive,0.0782,533.0,111476,0.79,0.0,6,168.0,-158.0,1,0.07,148327.0,5,752.0,0.46193187347931874,0.5377274939172748,0.24712895377128927,0.3098321167883214,0.21485644768856443,0.3206131386861311,0.3444452554744527,0.2437250608272506,0.40868613138686133,0.25091727493917265,0.4877591240875912,0.4445377128953774,56.09103406326036,102.37354987834563,-14.62635279805353,-27.132289537712893,52.97451094890513,-20.66437712895376,-11.78067153284673,7.431031630170315,-20.021389294403896,5.479931873479316,-15.737452554744523,-5.444396593673967,2,9,2020
